"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group","log_recency","log_frequency","log_monitery"
"2175","15307",118,1,205.3,"old","very rare","medium",4.77068462446567,0,5.32447232402489
"2176","15308",297,1,310.47,"oldest","very rare","large",5.6937321388027,0,5.73808727834819
"2177","15311",23,91,667.779120879121,"very recent","very frequent","very large",3.13549421592915,4.51085950651685,6.50395746149086
"2178","15312",98,4,231.2125,"old","frequent","medium",4.58496747867057,1.38629436111989,5.44333720108067
"2179","15313",133,1,52,"old","very rare","small",4.89034912822175,0,3.95124371858143
"2180","15314",222,1,327.97,"oldest","very rare","large",5.40267738187228,0,5.79292214078648
"2181","15315",87,2,285.25,"old","rare","medium",4.46590811865458,0.693147180559945,5.65336598874218
"2182","15316",349,1,165,"oldest","very rare","small",5.85507192220243,0,5.10594547390058
"2183","15318",26,1,312.62,"very recent","very rare","large",3.25809653802148,0,5.74498839546732
"2184","15319",306,1,204.5,"oldest","very rare","medium",5.72358510195238,0,5.32056797548286
"2185","15320",67,1,267.13,"recent","very rare","medium",4.20469261939097,0,5.58773543129287
"2186","15321",93,3,916.103333333333,"old","rare","very large",4.53259949315326,1.09861228866811,6.8201291676275
"2187","15322",108,1,679.68,"old","very rare","very large",4.68213122712422,0,6.52162209917346
"2188","15325",126,1,162.29,"old","very rare","small",4.83628190695148,0,5.08938485832779
"2189","15326",356,1,311.71,"oldest","very rare","large",5.87493073085203,0,5.74207326838892
"2190","15327",75,1,208.75,"old","very rare","medium",4.31748811353631,0,5.34113736373097
"2191","15329",62,3,349.9,"recent","rare","large",4.12713438504509,1.09861228866811,5.85764739937364
"2192","15330",55,2,357.48,"recent","rare","large",4.00733318523247,0.693147180559945,5.87907941651319
"2193","15332",389,4,415.265,"oldest","frequent","large",5.96357934361845,1.38629436111989,6.02891687065857
"2194","15333",231,1,1028.56,"oldest","very rare","very large",5.44241771052179,0,6.93591504477599
"2195","15334",179,3,117.223333333333,"oldest","rare","small",5.18738580584075,1.09861228866811,4.76408094720201
"2196","15335",76,1,173.97,"old","very rare","small",4.33073334028633,0,5.15888287055646
"2197","15339",89,2,287.035,"old","rare","medium",4.48863636973214,0.693147180559945,5.65960415954369
"2198","15341",103,1,2020.52,"old","very rare","very large",4.63472898822964,0,7.6111101830095
"2199","15342",152,1,406.09,"old","very rare","large",5.02388052084628,0,6.00657480991234
"2200","15343",110,1,364.5,"old","very rare","large",4.70048036579242,0,5.89852655144871
"2201","15344",23,3,187.98,"very recent","rare","medium",3.13549421592915,1.09861228866811,5.23633557419216
"2202","15345",68,1,393.54,"recent","very rare","large",4.21950770517611,0,5.9751827145337
"2203","15346",355,1,252.42,"oldest","very rare","medium",5.87211778947542,0,5.53109436683048
"2204","15347",389,1,201.6,"oldest","very rare","medium",5.96357934361845,0,5.30628553619721
"2205","15348",95,1,158.04,"old","very rare","small",4.55387689160054,0,5.06284816554319
"2206","15349",181,2,236.905,"oldest","rare","medium",5.19849703126583,0.693147180559945,5.46765921689389
"2207","15350",396,1,115.65,"oldest","very rare","small",5.98141421125448,0,4.75056838867745
"2208","15351",35,7,280.015714285714,"very recent","frequent","medium",3.55534806148941,1.94591014905531,5.63484572404342
"2209","15353",277,2,388.51,"oldest","rare","large",5.62401750618734,0.693147180559945,5.96231890950217
"2210","15355",52,2,138.525,"recent","rare","small",3.95124371858143,0.693147180559945,4.93105081475341
"2211","15356",54,10,276.65,"recent","frequent","medium",3.98898404656427,2.30258509299405,5.62275316934412
"2212","15358",27,22,379.418181818182,"very recent","very frequent","large",3.29583686600433,3.09104245335832,5.93863897890981
"2213","15360",62,1,427.93,"recent","very rare","large",4.12713438504509,0,6.05895963080394
"2214","15361",384,1,418.92,"oldest","very rare","large",5.95064255258773,0,6.03767997090494
"2215","15363",395,1,326,"oldest","very rare","large",5.97888576490112,0,5.78689738136671
"2216","15364",118,2,456.595,"old","rare","very large",4.77068462446567,0.693147180559945,6.12379678353201
"2217","15365",48,7,330.617142857143,"recent","frequent","large",3.87120101090789,1.94591014905531,5.80096103781493
"2218","15366",98,2,301.255,"old","rare","large",4.58496747867057,0.693147180559945,5.7079570821775
"2219","15367",80,4,469.3975,"old","frequent","very large",4.38202663467388,1.38629436111989,6.15144995745472
"2220","15368",44,1,446.94,"recent","very rare","very large",3.78418963391826,0,6.10242435741624
"2221","15370",63,7,340.864285714286,"recent","frequent","large",4.14313472639153,1.94591014905531,5.83148440895717
"2222","15372",160,1,2007.4,"old","very rare","very large",5.07517381523383,0,7.6045956313797
"2223","15373",31,12,201.325833333333,"very recent","very frequent","medium",3.43398720448515,2.484906649788,5.30492465691722
"2224","15374",151,1,168,"old","very rare","small",5.01727983681492,0,5.12396397940326
"2225","15376",63,3,411.12,"recent","rare","large",4.14313472639153,1.09861228866811,6.01888514268397
"2226","15379",192,7,529.041428571429,"oldest","frequent","very large",5.25749537202778,1.94591014905531,6.27106674367168
"2227","15380",31,5,338.052,"very recent","frequent","large",3.43398720448515,1.6094379124341,5.82319972980376
"2228","15381",236,2,298.425,"oldest","rare","large",5.46383180502561,0.693147180559945,5.6985186449811
"2229","15382",37,6,992.618333333333,"very recent","frequent","very large",3.61091791264422,1.79175946922805,6.90034623299419
"2230","15384",192,2,321.205,"oldest","rare","large",5.25749537202778,0.693147180559945,5.7720795485766
"2231","15385",63,1,316.88,"recent","very rare","large",4.14313472639153,0,5.75852315331366
"2232","15386",209,1,394.14,"oldest","very rare","large",5.34233425196481,0,5.97670617613244
"2233","15388",293,1,140.54,"oldest","very rare","small",5.68017260901707,0,4.94549214576405
"2234","15389",195,1,500,"oldest","very rare","very large",5.27299955856375,0,6.21460809842219
"2235","15392",27,4,383.8825,"very recent","frequent","large",3.29583686600433,1.38629436111989,5.95033651618003
"2236","15393",39,2,115.93,"very recent","rare","small",3.66356164612965,0.693147180559945,4.75298656068231
"2237","15394",32,4,545.885,"very recent","frequent","very large",3.46573590279973,1.38629436111989,6.3024083308502
"2238","15395",348,1,107.45,"oldest","very rare","small",5.85220247977447,0,4.67702562308852
"2239","15396",135,1,288.18,"old","very rare","medium",4.90527477843843,0,5.66358528490479
"2240","15397",312,1,94,"oldest","very rare","small",5.74300318780948,0,4.54329478227
"2241","15398",39,2,672.765,"very recent","rare","very large",3.66356164612965,0.693147180559945,6.51139608590249
"2242","15399",24,3,271.923333333333,"very recent","rare","medium",3.17805383034795,1.09861228866811,5.60552016382013
"2243","15400",115,5,143.24,"old","frequent","small",4.74493212836325,1.6094379124341,4.96452154513023
"2244","15402",171,2,313.385,"oldest","rare","large",5.14166355650266,0.693147180559945,5.7474324666195
"2245","15405",212,1,349.1,"oldest","very rare","large",5.35658627467201,0,5.85535841411099
"2246","15406",54,2,255.355,"recent","rare","medium",3.98898404656427,0.693147180559945,5.54265473386925
"2247","15407",56,4,264.11,"recent","frequent","medium",4.02535169073515,1.38629436111989,5.57636568303153
"2248","15408",287,1,267.18,"oldest","very rare","medium",5.65948221575962,0,5.58792258856167
"2249","15410",107,8,431.355,"old","frequent","very large",4.67282883446191,2.07944154167984,6.06693141697042
"2250","15411",49,4,339.72,"recent","frequent","large",3.89182029811063,1.38629436111989,5.82812174891181
"2251","15412",194,1,190.53,"oldest","very rare","medium",5.26785815906333,0,5.24980966248299
"2252","15414",32,3,258.3,"very recent","rare","medium",3.46573590279973,1.09861228866811,5.55412170010179
"2253","15415",336,1,572.81,"oldest","very rare","very large",5.8171111599632,0,6.3505540735946
"2254","15416",87,4,996.08,"old","frequent","very large",4.46590811865458,1.38629436111989,6.90382757564416
"2255","15417",108,1,508.8,"old","very rare","very large",4.68213122712422,0,6.23205501202591
"2256","15419",47,1,135.86,"recent","very rare","small",3.85014760171006,0,4.91162494376316
"2257","15421",81,4,237.59,"old","frequent","medium",4.39444915467244,1.38629436111989,5.4705464990607
"2258","15422",346,2,48.85,"oldest","rare","small",5.84643877505772,0.693147180559945,3.88875437848879
"2259","15423",61,1,43.5,"recent","very rare","small",4.11087386417331,0,3.77276093809464
"2260","15424",277,2,191.67,"oldest","rare","medium",5.62401750618734,0.693147180559945,5.25577514328236
"2261","15426",42,5,289.478,"recent","frequent","medium",3.73766961828337,1.6094379124341,5.66807930103389
"2262","15427",56,3,494.38,"recent","rare","very large",4.02535169073515,1.09861228866811,6.2033044522508
"2263","15428",38,1,93.78,"very recent","very rare","small",3.63758615972639,0,4.54095161366144
"2264","15429",49,2,198.675,"recent","rare","medium",3.89182029811063,0.693147180559945,5.29167032382624
"2265","15432",46,1,171.19,"recent","very rare","small",3.8286413964891,0,5.14277405078669
"2266","15433",236,2,266.65,"oldest","rare","medium",5.46383180502561,0.693147180559945,5.58593693704661
"2267","15434",31,5,208.296,"very recent","frequent","medium",3.43398720448515,1.6094379124341,5.33896014501005
"2268","15435",45,1,149.29,"recent","very rare","small",3.80666248977032,0,5.0058907230655
"2269","15436",35,3,374.176666666667,"very recent","rare","large",3.55534806148941,1.09861228866811,5.92472805664907
"2270","15437",285,1,200.16,"oldest","very rare","medium",5.65248918026865,0,5.2991170467186
"2271","15438",154,1,156.58,"old","very rare","small",5.03695260241363,0,5.05356706147977
"2272","15440",77,3,127.893333333333,"old","rare","small",4.34380542185368,1.09861228866811,4.85119658317104
"2273","15442",271,1,594,"oldest","very rare","very large",5.6021188208797,0,6.38687931936265
"2274","15443",24,7,462.415714285714,"very recent","frequent","very large",3.17805383034795,1.94591014905531,6.13646430096263
"2275","15444",32,2,709.13,"very recent","rare","very large",3.46573590279973,0.693147180559945,6.56403886656494
"2276","15445",287,1,113.5,"oldest","very rare","small",5.65948221575962,0,4.73180283692146
"2277","15447",353,1,155.17,"oldest","very rare","small",5.8664680569333,0,5.04452129009539
"2278","15448",335,1,494.64,"oldest","very rare","very large",5.81413053182507,0,6.20383022525031
"2279","15449",49,3,324.84,"recent","rare","large",3.89182029811063,1.09861228866811,5.78333275341421
"2280","15450",53,1,429.84,"recent","very rare","large",3.97029191355212,0,6.06341304642057
"2281","15452",52,3,179.576666666667,"recent","rare","medium",3.95124371858143,1.09861228866811,5.19060222909094
"2282","15453",24,7,198.338571428571,"very recent","frequent","medium",3.17805383034795,1.94591014905531,5.28997552709299
"2283","15454",385,1,179.1,"oldest","very rare","medium",5.95324333428778,0,5.18794430906667
"2284","15456",306,3,149.073333333333,"oldest","rare","small",5.72358510195238,1.09861228866811,5.00443835489189
"2285","15457",285,1,237.07,"oldest","very rare","medium",5.65248918026865,0,5.46835545617514
"2286","15458",48,1,161.64,"recent","very rare","small",3.87120101090789,0,5.08537164021027
"2287","15460",377,1,216.76,"oldest","very rare","medium",5.93224518744801,0,5.37879075069791
"2288","15462",117,3,78.2,"old","rare","small",4.76217393479776,1.09861228866811,4.35926964755127
"2289","15463",52,1,126.14,"recent","very rare","small",3.95124371858143,0,4.8373924012355
"2290","15464",361,1,1048.85,"oldest","very rare","very large",5.88887795833288,0,6.9554496048448
"2291","15465",42,18,408.59,"recent","very frequent","large",3.73766961828337,2.89037175789616,6.01271220827101
"2292","15466",108,1,334.53,"old","very rare","large",4.68213122712422,0,5.81272656164538
"2293","15467",32,3,174.96,"very recent","rare","small",3.46573590279973,1.09861228866811,5.16455737636851
"2294","15468",74,2,233.755,"old","rare","medium",4.30406509320417,0.693147180559945,5.45427355831436
"2295","15469",73,2,269.275,"recent","rare","medium",4.29045944114839,0.693147180559945,5.59573316223683
"2296","15471",25,1,469.48,"very recent","very rare","very large",3.2188758248682,0,6.15162569923192
"2297","15472",136,1,371.56,"old","very rare","large",4.91265488573605,0,5.91771035851932
"2298","15473",37,7,253.028571428571,"very recent","frequent","medium",3.61091791264422,1.94591014905531,5.53350241289906
"2299","15475",100,1,454.11,"old","very rare","very large",4.60517018598809,0,6.11833945944258
"2300","15478",63,2,720.71,"recent","rare","very large",4.14313472639153,0.693147180559945,6.58023683723305
"2301","15480",139,1,905.5,"old","very rare","very large",4.93447393313069,0,6.80848727732347
"2302","15482",38,12,921.246666666667,"very recent","very frequent","very large",3.63758615972639,2.484906649788,6.82572782522473
"2303","15483",184,4,58.4525,"oldest","frequent","small",5.21493575760899,1.38629436111989,4.06821445860306
"2304","15484",24,4,898.5775,"very recent","frequent","very large",3.17805383034795,1.38629436111989,6.8008129573731
"2305","15485",53,3,858.333333333333,"recent","rare","very large",3.97029191355212,1.09861228866811,6.75499252442973
"2306","15488",115,1,91.32,"old","very rare","small",4.74493212836325,0,4.5143698216616
"2307","15489",45,3,378.093333333333,"recent","rare","large",3.80666248977032,1.09861228866811,5.93514107872169
"2308","15491",118,6,516.681666666667,"old","frequent","very large",4.77068462446567,1.79175946922805,6.24742695308182
"2309","15492",51,2,329.73,"recent","rare","large",3.93182563272433,0.693147180559945,5.79827413774892
"2310","15493",55,5,400.36,"recent","frequent","large",4.00733318523247,1.6094379124341,5.99236414235082
"2311","15494",44,2,649.615,"recent","rare","very large",3.78418963391826,0.693147180559945,6.47637987971388
"2312","15497",40,2,631.1,"very recent","rare","very large",3.68887945411394,0.693147180559945,6.44746432859019
"2313","15498",25,27,493.2,"very recent","very frequent","very large",3.2188758248682,3.29583686600433,6.20091477129019
"2314","15500",31,4,282.89,"very recent","frequent","medium",3.43398720448515,1.38629436111989,5.64505812950319
"2315","15502",38,12,865.410833333333,"very recent","very frequent","very large",3.63758615972639,2.484906649788,6.7632043460084
"2316","15503",385,1,147.09,"oldest","very rare","small",5.95324333428778,0,4.99104464433125
"2317","15504",104,1,52.83,"old","very rare","small",4.64439089914137,0,3.96707921117622
"2318","15505",75,5,722.192,"old","frequent","very large",4.31748811353631,1.6094379124341,6.58229103151809
