"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group"
"2581","15853",74,1,110.8,"old","very rare","small"
"2582","15854",27,12,247.8875,"very recent","very frequent","medium"
"2583","15855",159,5,142.448,"old","frequent","small"
"2584","15856",27,27,606.947037037037,"very recent","very frequent","very large"
"2585","15857",41,1,297,"recent","very rare","large"
"2586","15858",38,5,287.77,"very recent","frequent","medium"
"2587","15860",63,8,122.15125,"recent","frequent","small"
"2588","15861",35,8,395.67,"very recent","frequent","large"
"2589","15862",31,4,208.22,"very recent","frequent","medium"
"2590","15863",48,2,34.42,"recent","rare","small"
"2591","15864",45,6,322.72,"recent","frequent","large"
"2592","15865",63,3,298.376666666667,"recent","rare","large"
"2593","15866",124,1,230.53,"old","very rare","medium"
"2594","15867",28,15,254.176,"very recent","very frequent","medium"
"2595","15869",300,2,74.82,"oldest","rare","small"
"2596","15870",55,1,354.09,"recent","very rare","large"
"2597","15872",37,2,180.465,"very recent","rare","medium"
"2598","15874",86,7,629.411428571429,"old","frequent","very large"
"2599","15877",24,2,246.64,"very recent","rare","medium"
"2600","15880",392,1,343.28,"oldest","very rare","large"
"2601","15881",335,5,100.278,"oldest","frequent","small"
"2602","15882",221,4,129.09,"oldest","frequent","small"
"2603","15883",25,2,198.24,"very recent","rare","medium"
"2604","15885",115,3,126.45,"old","rare","small"
"2605","15886",83,1,181.09,"old","very rare","medium"
"2606","15888",103,1,168.31,"old","very rare","small"
"2607","15889",179,2,223.435,"oldest","rare","medium"
"2608","15891",249,1,524.52,"oldest","very rare","very large"
"2609","15894",276,2,131.775,"oldest","rare","small"
"2610","15895",172,1,179.17,"oldest","very rare","medium"
"2611","15897",217,2,111.025,"oldest","rare","small"
"2612","15898",24,5,277.776,"very recent","frequent","medium"
"2613","15899",391,1,56.25,"oldest","very rare","small"
"2614","15900",46,1,351.11,"recent","very rare","large"
"2615","15901",39,3,121.293333333333,"very recent","rare","small"
"2616","15903",32,7,732.394285714286,"very recent","frequent","very large"
"2617","15904",31,1,164.68,"very recent","very rare","small"
"2618","15906",42,7,223.955714285714,"recent","frequent","medium"
"2619","15907",26,3,322.483333333333,"very recent","rare","large"
"2620","15909",196,1,191.94,"oldest","very rare","medium"
"2621","15910",23,8,154.0225,"very recent","frequent","small"
"2622","15912",201,2,132.31,"oldest","rare","small"
"2623","15916",39,8,191.01125,"very recent","frequent","medium"
"2624","15917",270,1,123.1,"oldest","very rare","small"
"2625","15918",213,2,167.115,"oldest","rare","small"
"2626","15919",42,2,319.945,"recent","rare","large"
"2627","15920",177,4,41.875,"oldest","frequent","small"
"2628","15921",195,1,336.03,"oldest","very rare","large"
"2629","15922",396,1,369.5,"oldest","very rare","large"
"2630","15923",395,1,127.08,"oldest","very rare","small"
"2631","15925",217,1,207.15,"oldest","very rare","medium"
"2632","15930",90,1,426.63,"old","very rare","large"
"2633","15932",27,8,311.98375,"very recent","frequent","large"
"2634","15933",44,3,369.153333333333,"recent","rare","large"
"2635","15935",262,2,208.43,"oldest","rare","medium"
"2636","15937",87,1,145.35,"old","very rare","small"
"2637","15938",135,5,80.916,"old","frequent","small"
"2638","15939",112,15,407.667333333333,"old","very frequent","large"
"2639","15940",334,1,35.8,"oldest","very rare","small"
"2640","15942",156,1,337.44,"old","very rare","large"
"2641","15944",299,1,325.1,"oldest","very rare","large"
"2642","15945",388,1,181,"oldest","very rare","medium"
"2643","15947",105,1,1708.24,"old","very rare","very large"
"2644","15948",31,2,477.62,"very recent","rare","very large"
"2645","15949",39,2,182.36,"very recent","rare","medium"
"2646","15950",54,4,441.3775,"recent","frequent","very large"
"2647","15951",31,2,354.11,"very recent","rare","large"
"2648","15952",56,4,201.6425,"recent","frequent","medium"
"2649","15953",38,8,207.4225,"very recent","frequent","medium"
"2650","15955",47,14,315.447142857143,"recent","very frequent","large"
"2651","15957",54,1,428.89,"recent","very rare","large"
"2652","15958",97,1,104.35,"old","very rare","small"
"2653","15963",42,2,235.38,"recent","rare","medium"
"2654","15965",40,4,211.41,"very recent","frequent","medium"
"2655","15967",46,2,209.415,"recent","rare","medium"
"2656","15969",25,3,222.033333333333,"very recent","rare","medium"
"2657","15970",326,1,314.1,"oldest","very rare","large"
"2658","15971",40,12,349.9875,"very recent","very frequent","large"
"2659","15973",389,1,307.82,"oldest","very rare","large"
"2660","15974",62,7,491.735714285714,"recent","frequent","very large"
"2661","15975",107,1,371.01,"old","very rare","large"
"2662","15976",188,2,215.47,"oldest","rare","medium"
"2663","15977",40,2,527.365,"very recent","rare","very large"
"2664","15978",100,1,1098.78,"old","very rare","very large"
"2665","15980",111,3,799.62,"old","rare","very large"
"2666","15981",47,8,426.06,"recent","frequent","large"
"2667","15983",45,4,368.755,"recent","frequent","large"
"2668","15984",25,10,283.767,"very recent","frequent","medium"
"2669","15985",146,2,571.21,"old","rare","very large"
"2670","15986",53,1,168.12,"recent","very rare","small"
"2671","15987",35,7,207.325714285714,"very recent","frequent","medium"
"2672","15988",42,1,158.03,"recent","very rare","small"
"2673","15990",67,2,396.055,"recent","rare","large"
"2674","15992",26,1,41.99,"very recent","very rare","small"
"2675","15993",31,7,399.652857142857,"very recent","frequent","large"
"2676","15994",77,1,427.07,"old","very rare","large"
"2677","15996",111,6,176.78,"old","frequent","small"
"2678","15998",59,5,617.994,"recent","frequent","very large"
"2679","16000",25,3,4131.23333333333,"very recent","rare","very large"
"2680","16003",52,5,547.074,"recent","frequent","very large"
"2681","16005",35,4,153.8475,"very recent","frequent","small"
"2682","16006",234,1,101.4,"oldest","very rare","small"
"2683","16007",70,4,425.485,"recent","frequent","large"
"2684","16008",46,3,159.593333333333,"recent","rare","small"
"2685","16009",45,4,248.1775,"recent","frequent","medium"
"2686","16010",268,3,135.833333333333,"oldest","rare","small"
"2687","16011",31,16,210.169375,"very recent","very frequent","medium"
"2688","16012",58,3,471.763333333333,"recent","rare","very large"
"2689","16013",26,47,790.012765957447,"very recent","very frequent","very large"
"2690","16014",60,3,220.793333333333,"recent","rare","medium"
"2691","16015",26,3,235.13,"very recent","rare","medium"
"2692","16016",26,8,188.595,"very recent","frequent","medium"
"2693","16017",70,1,211.88,"recent","very rare","medium"
"2694","16018",62,2,204.45,"recent","rare","medium"
"2695","16019",69,9,420.693333333333,"recent","frequent","large"
"2696","16020",39,3,283.67,"very recent","rare","medium"
"2697","16022",283,1,628.28,"oldest","very rare","very large"
"2698","16023",69,3,239.936666666667,"recent","rare","medium"
"2699","16024",35,1,251.24,"very recent","very rare","medium"
"2700","16025",52,1,439.66,"recent","very rare","very large"
"2701","16026",66,1,236.09,"recent","very rare","medium"
"2702","16027",114,6,155.77,"old","frequent","small"
"2703","16029",61,63,1286.10857142857,"recent","very frequent","very large"
"2704","16030",332,1,331.24,"oldest","very rare","large"
"2705","16031",115,2,274.47,"old","rare","medium"
"2706","16033",28,20,440.82,"very recent","very frequent","very large"
"2707","16034",219,3,145.9,"oldest","rare","small"
"2708","16036",110,2,379.46,"old","rare","large"
"2709","16037",292,3,285.006666666667,"oldest","rare","medium"
"2710","16038",30,3,157.26,"very recent","rare","small"
"2711","16040",88,3,437.85,"old","rare","very large"
"2712","16041",53,3,1055.46666666667,"recent","rare","very large"
"2713","16042",45,5,239.454,"recent","frequent","medium"
"2714","16043",60,4,193.4975,"recent","frequent","medium"
"2715","16045",142,4,335.175,"old","frequent","large"
"2716","16048",396,2,128.22,"oldest","rare","small"
"2717","16049",63,3,370.596666666667,"recent","rare","large"
"2718","16050",196,1,137.9,"oldest","very rare","small"
"2719","16052",77,1,362.06,"old","very rare","large"
"2720","16053",55,2,755.975,"recent","rare","very large"
"2721","16054",168,1,783.9,"oldest","very rare","very large"
"2722","16055",243,1,134.8,"oldest","very rare","small"
"2723","16056",68,1,664.85,"recent","very rare","very large"
"2724","16057",39,7,323.302857142857,"very recent","frequent","large"
"2725","16059",88,6,243.31,"old","frequent","medium"
"2726","16062",32,4,288.405,"very recent","frequent","medium"
"2727","16063",283,1,335.32,"oldest","very rare","large"
"2728","16065",388,1,372.09,"oldest","very rare","large"
"2729","16066",39,5,304.374,"very recent","frequent","large"
"2730","16070",45,2,426.075,"recent","rare","large"
"2731","16071",67,1,326.24,"recent","very rare","large"
"2732","16072",311,1,584.32,"oldest","very rare","very large"
"2733","16073",320,1,122.4,"oldest","very rare","small"
"2734","16076",26,10,223.473,"very recent","frequent","medium"
"2735","16078",306,1,79.2,"oldest","very rare","small"
"2736","16079",39,3,450.666666666667,"very recent","rare","very large"
"2737","16080",104,2,108.58,"old","rare","small"
"2738","16081",79,5,561.38,"old","frequent","very large"
"2739","16083",123,2,658.81,"old","rare","very large"
"2740","16084",322,1,436.18,"oldest","very rare","very large"
"2741","16085",46,5,196.302,"recent","frequent","medium"
"2742","16086",82,5,224.278,"old","frequent","medium"
"2743","16091",177,2,157.53,"oldest","rare","small"
"2744","16092",137,3,272.62,"old","rare","medium"
"2745","16093",129,1,17,"old","very rare","small"
"2746","16094",34,4,269.5575,"very recent","frequent","medium"
"2747","16096",287,1,320.62,"oldest","very rare","large"
"2748","16097",263,1,185.05,"oldest","very rare","medium"
"2749","16098",110,7,286.518571428571,"old","frequent","medium"
"2750","16099",73,3,243.966666666667,"recent","rare","medium"
"2751","16101",93,1,1290.7,"old","very rare","very large"
"2752","16102",65,3,614.046666666667,"recent","rare","very large"
"2753","16103",30,6,238.273333333333,"very recent","frequent","medium"
"2754","16104",84,1,302.36,"old","very rare","large"
"2755","16105",271,1,336.96,"oldest","very rare","large"
"2756","16106",88,1,108.38,"old","very rare","small"
"2757","16107",40,7,457.737142857143,"very recent","frequent","very large"
"2758","16108",107,1,842.5,"old","very rare","very large"
"2759","16109",241,2,305.94,"oldest","rare","large"
"2760","16110",68,3,445.826666666667,"recent","rare","very large"
"2761","16112",166,4,48.935,"oldest","frequent","small"
"2762","16113",206,1,161.38,"oldest","very rare","small"
"2763","16114",193,1,135.75,"oldest","very rare","small"
"2764","16115",32,8,208.49625,"very recent","frequent","medium"
"2765","16116",234,1,612.78,"oldest","very rare","very large"
"2766","16117",212,1,232.21,"oldest","very rare","medium"
"2767","16119",31,2,211.68,"very recent","rare","medium"
"2768","16120",82,4,327.285,"old","frequent","large"
"2769","16121",80,2,433.555,"old","rare","very large"
"2770","16122",96,4,171.105,"old","frequent","small"
"2771","16123",74,1,307.78,"old","very rare","large"
"2772","16124",340,1,249,"oldest","very rare","medium"
"2773","16125",390,1,289.35,"oldest","very rare","medium"
"2774","16126",52,4,1571.9425,"recent","frequent","very large"
"2775","16127",62,1,656.25,"recent","very rare","very large"
"2776","16128",40,5,376.044,"very recent","frequent","large"
"2777","16131",74,6,584.423333333333,"old","frequent","very large"
"2778","16133",26,33,442.092121212121,"very recent","very frequent","very large"
"2779","16134",44,2,309.045,"recent","rare","large"
"2780","16135",285,1,517.55,"oldest","very rare","very large"
"2781","16136",82,3,236.46,"old","rare","medium"
"2782","16139",41,3,211.803333333333,"recent","rare","medium"
"2783","16140",88,2,362.59,"old","rare","large"
"2784","16141",111,1,620.4,"old","very rare","very large"
"2785","16142",272,1,535.34,"oldest","very rare","very large"
"2786","16143",26,6,404.156666666667,"very recent","frequent","large"
"2787","16144",269,1,175.2,"oldest","very rare","small"
"2788","16145",31,11,345.408181818182,"very recent","very frequent","large"
"2789","16146",180,3,244.71,"oldest","rare","medium"
"2790","16147",156,1,375,"old","very rare","large"
"2791","16148",319,1,76.32,"oldest","very rare","small"
"2792","16149",27,2,140.26,"very recent","rare","small"
"2793","16150",65,5,410.604,"recent","frequent","large"
"2794","16152",291,1,1829.04,"oldest","very rare","very large"
"2795","16153",72,5,364.846,"recent","frequent","large"
"2796","16156",31,9,346.893333333333,"very recent","frequent","large"
"2797","16157",38,3,218.896666666667,"very recent","rare","medium"
"2798","16159",304,1,348.2,"oldest","very rare","large"
"2799","16160",88,2,512.72,"old","rare","very large"
"2800","16161",24,19,293.450526315789,"very recent","very frequent","medium"
"2801","16162",275,1,37.4,"oldest","very rare","small"
"2802","16163",255,2,428.3,"oldest","rare","large"
"2803","16164",40,3,274.16,"very recent","rare","medium"
"2804","16168",33,27,140.281481481481,"very recent","very frequent","small"
"2805","16169",31,4,455.7425,"very recent","frequent","very large"
"2806","16170",73,6,314.175,"recent","frequent","large"
"2807","16171",82,1,73.2,"old","very rare","small"
"2808","16172",118,5,228.042,"old","frequent","medium"
"2809","16173",38,6,236.386666666667,"very recent","frequent","medium"
"2810","16174",149,3,336.516666666667,"old","rare","large"
"2811","16175",117,4,259.3975,"old","frequent","medium"
"2812","16177",73,1,331.95,"recent","very rare","large"
"2813","16178",161,1,197.9,"old","very rare","medium"
"2814","16179",83,1,215.83,"old","very rare","medium"
"2815","16180",123,8,1281.7725,"old","frequent","very large"
"2816","16181",96,1,305.54,"old","very rare","large"
"2817","16182",95,4,1654.4125,"old","frequent","very large"
"2818","16183",90,1,338.71,"old","very rare","large"
"2819","16184",87,6,193.131666666667,"old","frequent","medium"
"2820","16185",39,2,264.705,"very recent","rare","medium"
"2821","16186",45,12,333.911666666667,"recent","very frequent","large"
"2822","16187",54,15,460.762666666667,"recent","very frequent","very large"
"2823","16188",67,4,245.465,"recent","frequent","medium"
"2824","16189",38,2,107.74,"very recent","rare","small"
"2825","16190",63,1,215.08,"recent","very rare","medium"
"2826","16191",25,13,398.501538461538,"very recent","very frequent","large"
"2827","16193",259,1,314.45,"oldest","very rare","large"
"2828","16198",98,1,400.681,"old","very rare","large"
"2829","16200",27,2,540.31,"very recent","rare","very large"
"2830","16201",26,4,465.8675,"very recent","frequent","very large"
